date,Average_Score,Stock
2019-11-15,0.0,PFE
2019-11-18,0.0,PFE
2019-11-20,0.98837411403656,PFE
2019-11-21,0.9995504915714264,PFE
2019-11-22,0.0,PFE
2019-11-23,0.0,PFE
2019-11-25,0.9993650913238525,PFE
2019-11-26,0.999077081680298,PFE
2019-11-29,0.0,PFE
2019-12-02,-0.9985547661781312,PFE
2019-12-03,0.0,PFE
2019-12-05,0.0,PFE
2019-12-09,0.0,PFE
2019-12-10,0.0,PFE
2019-12-13,0.007610678672790749,PFE
2019-12-14,0.0,PFE
2019-12-16,0.9992141326268514,PFE
2019-12-17,0.9956621527671814,PFE
2019-12-18,0.9994838237762452,PFE
2019-12-19,-0.5113064646720886,PFE
2019-12-22,0.0,PFE
2019-12-23,0.8218773603439331,PFE
2019-12-29,0.0,PFE
2019-12-31,0.009569287300109863,PFE
2020-01-02,0.998437225818634,PFE
2020-01-06,0.995071291923523,PFE
2020-01-07,0.9995373487472534,PFE
2020-01-10,0.9991673429807028,PFE
2020-01-11,0.0,PFE
2020-01-12,0.9991760849952698,PFE
2020-01-13,0.0,PFE
2020-01-17,0.9996240139007568,PFE
2020-01-18,0.0,PFE
2020-01-26,0.0,PFE
2020-01-27,0.0,PFE
2020-01-28,0.04362967610359192,PFE
2020-01-31,0.9994157254695892,PFE
2020-02-02,0.0,PFE
2020-02-05,0.0,PFE
2020-02-06,0.992218852043152,PFE
2020-02-10,0.999578297138214,PFE
2020-02-11,0.994504988193512,PFE
2020-02-18,0.8148521780967712,PFE
2020-02-26,0.2621036767959596,PFE
2020-02-27,-0.1086699068546294,PFE
2020-02-28,-0.9984354078769684,PFE
2020-03-02,0.0,PFE
2020-03-03,0.0,PFE
2020-03-04,0.9997041821479796,PFE
2020-03-06,-0.9978622794151306,PFE
2020-03-09,0.001041412353515625,PFE
2020-03-10,0.999333918094635,PFE
2020-03-11,-0.9983373880386353,PFE
2020-03-12,-0.9976202050844828,PFE
2020-03-13,-0.003419339656829723,PFE
2020-03-16,-0.9988462924957277,PFE
2020-03-17,0.04254290461540222,PFE
2020-03-18,0.9992114305496216,PFE
2020-03-19,0.0,PFE
2020-03-20,-0.9983282685279846,PFE
2020-03-23,-0.9978522062301636,PFE
2020-03-24,0.9984512031078339,PFE
2020-03-25,-0.7364727258682251,PFE
2020-03-26,0.9978792667388916,PFE
2020-03-27,0.0038850903511047363,PFE
2020-03-29,0.0,PFE
2020-03-30,0.0,PFE
2020-03-31,0.0,PFE
2020-04-01,-0.9986056685447692,PFE
2020-04-02,0.9985251128673553,PFE
2020-04-03,0.0,PFE
2020-04-09,-0.0008752644062044457,PFE
2020-04-14,0.0,PFE
2020-04-15,0.0,PFE
2020-04-16,0.9996968507766724,PFE
2020-04-20,0.0,PFE
2020-04-22,-0.005694478750228771,PFE
2020-04-23,0.999249279499054,PFE
2020-04-26,0.0,PFE
2020-04-27,0.0,PFE
2020-04-28,0.0022563934326171875,PFE
