date,Average_Score,Stock
2017-09-18,0.9995675683021544,NFLX
2017-09-19,0.0,NFLX
2017-09-21,0.0,NFLX
2017-09-25,0.9678940176963806,NFLX
2017-09-26,0.0,NFLX
2017-09-27,0.9996110498905182,NFLX
2017-09-28,0.0,NFLX
2017-09-29,0.996125727891922,NFLX
2017-10-02,0.0,NFLX
2017-10-03,0.9990648627281188,NFLX
2017-10-04,0.999640852212906,NFLX
2017-10-05,0.9551770091056824,NFLX
2017-10-06,0.24998591343561805,NFLX
2017-10-08,0.0,NFLX
2017-10-09,0.9995335340499878,NFLX
2017-10-10,0.2889813184738159,NFLX
2017-10-11,0.9996664524078368,NFLX
2017-10-12,0.9989935755729675,NFLX
2017-10-13,0.7665190100669861,NFLX
2017-10-16,-0.05488489866256718,NFLX
2017-10-17,0.99540443221728,NFLX
2017-10-18,0.000542759895324596,NFLX
2017-10-19,0.0,NFLX
2017-10-23,0.0,NFLX
2017-10-24,0.008282840251922385,NFLX
2017-10-25,0.0,NFLX
2017-10-26,-0.997512698173523,NFLX
2017-10-30,-0.9522284269332886,NFLX
2017-10-31,-0.9200692474842072,NFLX
2017-11-01,0.0,NFLX
2017-11-02,-0.9973286390304564,NFLX
2017-11-03,0.9995483756065368,NFLX
2017-11-05,0.9996819496154784,NFLX
2017-11-06,-0.995528280735016,NFLX
2017-11-07,0.0,NFLX
2017-11-08,0.0018143653869628906,NFLX
2017-11-09,-0.997648537158966,NFLX
2017-11-10,0.05765509605407715,NFLX
2017-11-11,0.0,NFLX
2017-11-13,0.9996289014816284,NFLX
2017-11-14,0.9127355217933656,NFLX
2017-11-15,0.0,NFLX
2017-11-16,0.6663665175437927,NFLX
2017-11-20,-0.998181700706482,NFLX
2017-11-21,0.8651865124702454,NFLX
2017-11-27,0.0026046037673950195,NFLX
2017-11-28,0.0,NFLX
2017-11-29,0.006760060787200928,NFLX
2017-11-30,-0.9953469634056092,NFLX
2017-12-04,0.0,NFLX
2017-12-05,0.9958563446998596,NFLX
2017-12-06,0.9995173215866088,NFLX
2017-12-07,0.9407634735107422,NFLX
2017-12-08,0.0,NFLX
2017-12-09,0.0,NFLX
2017-12-11,0.0,NFLX
2017-12-12,0.0,NFLX
2017-12-14,-0.9359146952629088,NFLX
2017-12-15,0.999077081680298,NFLX
2017-12-17,0.0,NFLX
2017-12-18,0.0,NFLX
2017-12-19,0.9995290040969848,NFLX
2017-12-21,0.9995740056037904,NFLX
2017-12-22,0.0,NFLX
2017-12-27,0.0,NFLX
2017-12-28,0.0,NFLX
2017-12-29,0.0,NFLX
